board,moves
"[[4, 0, 3, 5, 6, 3, 0, 4], [0, 1, 0, 1, 2, 1, 1, 1], [1, 0, 0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 2, -1, 0, 0, 0], [0, 0, -2, -3, 0, -2, 0, 0], [-1, -1, -1, -1, 0, -1, -1, -1], [-4, 0, -3, -5, 0, -4, -6, 0]]",g8e7
"[[4, 0, 3, 5, 6, 3, 0, 4], [0, 1, 0, 1, 2, 1, 1, 1], [1, 0, 0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, -2, -1, 0, 0, 0], [0, 0, -2, -3, 0, 0, 0, 0], [-1, -1, -1, -1, 0, -1, -1, -1], [-4, 0, -3, -5, 0, -4, -6, 0]]",f3d4
"[[4, 0, 3, 5, 6, 3, 0, 4], [0, 1, 0, 1, 2, 1, 1, 1], [1, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, -1, 0, 0, 0], [0, 0, -2, -3, 0, 0, 0, 0], [-1, -1, -1, -1, 0, -1, -1, -1], [-4, 0, -3, -5, 0, -4, -6, 0]]",c5d4
"[[4, 0, 3, 5, 6, 3, 0, 4], [0, 1, 0, 1, 2, 1, 1, 1], [1, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, -1, 0, 0, 0], [0, 0, 0, -3, 0, 0, 0, 0], [-1, -1, -1, -1, -2, -1, -1, -1], [-4, 0, -3, -5, 0, -4, -6, 0]]",c3e2
"[[4, 0, 3, 5, 6, 3, 0, 4], [0, 1, 0, 0, 2, 1, 1, 1], [1, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, -1, 0, 0, 0], [0, 0, 0, -3, 0, 0, 0, 0], [-1, -1, -1, -1, -2, -1, -1, -1], [-4, 0, -3, -5, 0, -4, -6, 0]]",d7d5
"[[4, 0, 3, 5, 6, 3, 0, 4], [0, 1, 0, 0, 2, 1, 1, 1], [1, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, -3, 0, 0, 0, 0], [-1, -1, -1, -1, -2, -1, -1, -1], [-4, 0, -3, -5, 0, -4, -6, 0]]",e4d5
"[[4, 0, 3, 5, 6, 3, 0, 4], [0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, -3, 0, 0, 0, 0], [-1, -1, -1, -1, -2, -1, -1, -1], [-4, 0, -3, -5, 0, -4, -6, 0]]",e7d5
"[[4, 0, 3, 5, 6, 3, 0, 4], [0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0, 0], [0, 0, 0, 1, -3, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [-1, -1, -1, -1, -2, -1, -1, -1], [-4, 0, -3, -5, 0, -4, -6, 0]]",d3e4
"[[4, 0, 3, 5, 6, 3, 0, 4], [0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, -3, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [-1, -1, -1, -1, -2, -1, -1, -1], [-4, 0, -3, -5, 0, -4, -6, 0]]",d5f6
"[[4, 0, 3, 5, 6, 3, 0, 4], [0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, -3, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0, 0], [-1, -1, -1, 0, -2, -1, -1, -1], [-4, 0, -3, -5, 0, -4, -6, 0]]",d2d3
"[[4, 0, 3, 5, 6, 3, 0, 4], [0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 2, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0, 0], [-1, -1, -1, 0, -2, -1, -1, -1], [-4, 0, -3, -5, 0, -4, -6, 0]]",f6e4
"[[4, 0, 3, 5, 6, 3, 0, 4], [0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, -1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [-1, -1, -1, 0, -2, -1, -1, -1], [-4, 0, -3, -5, 0, -4, -6, 0]]",d3e4
"[[4, 0, 3, 5, 6, 3, 0, 4], [0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, -1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [-1, -1, -1, 0, -2, -1, -1, -1], [-4, 0, -3, -5, 0, -4, -6, 0]]",e6e5
"[[4, 0, 3, 5, 6, 3, 0, 4], [0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, -1, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [-1, -1, 0, 0, -2, -1, -1, -1], [-4, 0, -3, -5, 0, -4, -6, 0]]",c2c3
"[[4, 0, 3, 5, 6, 3, 0, 4], [0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, -1, 0, 0, 0], [0, 0, -1, 1, 0, 0, 0, 0], [-1, -1, 0, 0, -2, -1, -1, -1], [-4, 0, -3, -5, 0, -4, -6, 0]]",d4d3
"[[4, 0, 3, 5, 6, 3, 0, 4], [0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, -1, 0, 0, 0], [0, 0, -1, 1, 0, 0, -2, 0], [-1, -1, 0, 0, 0, -1, -1, -1], [-4, 0, -3, -5, 0, -4, -6, 0]]",e2g3
"[[4, 0, 3, 5, 6, 3, 0, 4], [0, 1, 0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, -1, 0, 0, 0], [0, 0, -1, 1, 0, 0, -2, 0], [-1, -1, 0, 0, 0, -1, -1, -1], [-4, 0, -3, -5, 0, -4, -6, 0]]",g7g6
"[[4, 0, 3, 5, 6, 3, 0, 4], [0, 1, 0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, -1, 0, 0, 0], [0, 0, -1, 1, -3, 0, -2, 0], [-1, -1, 0, 0, 0, -1, -1, -1], [-4, 0, 0, -5, 0, -4, -6, 0]]",c1e3
"[[4, 0, 3, 5, 6, 3, 0, 4], [0, 1, 0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0, -1, 0, 0, 0], [0, 0, -1, 1, -3, 0, -2, 0], [-1, -1, 0, 0, 0, -1, -1, -1], [-4, 0, 0, -5, 0, -4, -6, 0]]",h7h5
"[[4, 0, 3, 5, 6, 3, 0, 4], [0, 1, 0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0, -1, 0, 0, 0], [0, 0, -1, 1, -3, 0, -2, -1], [-1, -1, 0, 0, 0, -1, -1, 0], [-4, 0, 0, -5, 0, -4, -6, 0]]",h2h3
"[[4, 0, 3, 5, 6, 3, 0, 4], [0, 1, 0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, -1, 0, 0, 1], [0, 0, -1, 1, -3, 0, -2, -1], [-1, -1, 0, 0, 0, -1, -1, 0], [-4, 0, 0, -5, 0, -4, -6, 0]]",h5h4
"[[4, 0, 3, 5, 6, 3, 0, 4], [0, 1, 0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, -1, 0, 0, 1], [0, 0, -1, 1, -3, 0, 0, -1], [-1, -1, 0, 0, 0, -1, -1, 0], [-4, 0, 0, -5, 0, -4, -6, -2]]",g3h1
"[[4, 0, 3, 5, 6, 0, 0, 4], [0, 1, 0, 0, 0, 1, 3, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, -1, 0, 0, 1], [0, 0, -1, 1, -3, 0, 0, -1], [-1, -1, 0, 0, 0, -1, -1, 0], [-4, 0, 0, -5, 0, -4, -6, -2]]",f8g7
"[[4, 0, 3, 5, 6, 0, 0, 4], [0, 1, 0, 0, 0, 1, 3, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, -1, 0, 0, 1], [0, 0, -1, 1, -3, -1, 0, -1], [-1, -1, 0, 0, 0, 0, -1, 0], [-4, 0, 0, -5, 0, -4, -6, -2]]",f2f3
"[[4, 0, 3, 5, 6, 0, 0, 4], [0, 1, 0, 0, 0, 0, 3, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 0, -1, 0, 0, 1], [0, 0, -1, 1, -3, -1, 0, -1], [-1, -1, 0, 0, 0, 0, -1, 0], [-4, 0, 0, -5, 0, -4, -6, -2]]",f7f5
"[[4, 0, 3, 5, 6, 0, 0, 4], [0, 1, 0, 0, 0, 0, 3, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 0, -1, 0, 0, 1], [0, 0, -1, 1, -3, -1, 0, -1], [-1, -1, 0, 0, 0, -2, -1, 0], [-4, 0, 0, -5, 0, -4, -6, 0]]",h1f2
"[[4, 0, 3, 5, 6, 0, 0, 4], [0, 1, 0, 0, 0, 0, 3, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, -1, 1, 0, 1], [0, 0, -1, 1, -3, -1, 0, -1], [-1, -1, 0, 0, 0, -2, -1, 0], [-4, 0, 0, -5, 0, -4, -6, 0]]",f5f4
"[[4, 0, 3, 5, 6, 0, 0, 4], [0, 1, 0, 0, 0, 0, 3, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, -1, 1, 0, 1], [0, 0, -1, 1, 0, -1, 0, -1], [-1, -1, 0, 0, 0, -2, -1, 0], [-4, 0, -3, -5, 0, -4, -6, 0]]",e3c1
"[[4, 0, 0, 5, 6, 0, 0, 4], [0, 1, 0, 0, 0, 0, 3, 0], [1, 0, 0, 0, 3, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, -1, 1, 0, 1], [0, 0, -1, 1, 0, -1, 0, -1], [-1, -1, 0, 0, 0, -2, -1, 0], [-4, 0, -3, -5, 0, -4, -6, 0]]",c8e6
"[[4, 0, 0, 5, 6, 0, 0, 4], [0, 1, 0, 0, 0, 0, 3, 0], [1, 0, 0, 0, 3, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, -1, 1, 0, 1], [0, 0, -1, -5, 0, -1, 0, -1], [-1, -1, 0, 0, 0, -2, -1, 0], [-4, 0, -3, 0, 0, -4, -6, 0]]",d1d3
"[[4, 0, 0, 0, 6, 0, 0, 4], [0, 1, 0, 0, 0, 0, 3, 0], [1, 0, 0, 0, 3, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, -1, 1, 0, 1], [0, 0, -1, 5, 0, -1, 0, -1], [-1, -1, 0, 0, 0, -2, -1, 0], [-4, 0, -3, 0, 0, -4, -6, 0]]",d8d3
"[[4, 0, 0, 0, 6, 0, 0, 4], [0, 1, 0, 0, 0, 0, 3, 0], [1, 0, 0, 0, 3, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, -1, 1, 0, 1], [0, 0, -1, -2, 0, -1, 0, -1], [-1, -1, 0, 0, 0, 0, -1, 0], [-4, 0, -3, 0, 0, -4, -6, 0]]",f2d3
"[[4, 0, 0, 0, 6, 0, 0, 4], [0, 1, 0, 0, 0, 0, 3, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 3, 0, -1, 1, 0, 1], [0, 0, -1, -2, 0, -1, 0, -1], [-1, -1, 0, 0, 0, 0, -1, 0], [-4, 0, -3, 0, 0, -4, -6, 0]]",e6c4
"[[4, 0, 0, 0, 6, 0, 0, 4], [0, 1, 0, 0, 0, 0, 3, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 3, 0, -1, 1, 0, 1], [0, 0, -1, -2, 0, -1, 0, -1], [-1, -1, 0, 0, 0, 0, -1, 0], [-4, 0, -3, -4, 0, 0, -6, 0]]",f1d1
"[[0, 0, 0, 4, 6, 0, 0, 4], [0, 1, 0, 0, 0, 0, 3, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 3, 0, -1, 1, 0, 1], [0, 0, -1, -2, 0, -1, 0, -1], [-1, -1, 0, 0, 0, 0, -1, 0], [-4, 0, -3, -4, 0, 0, -6, 0]]",a8d8
"[[0, 0, 0, 4, 6, 0, 0, 4], [0, 1, 0, 0, 0, 0, 3, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 3, 0, -1, 1, 0, 1], [0, 0, -1, 0, 0, -1, 0, -1], [-1, -1, 0, 0, 0, -2, -1, 0], [-4, 0, -3, -4, 0, 0, -6, 0]]",d3f2
"[[0, 0, 0, 0, 6, 0, 0, 4], [0, 1, 0, 0, 0, 0, 3, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 3, 0, -1, 1, 0, 1], [0, 0, -1, 0, 0, -1, 0, -1], [-1, -1, 0, 0, 0, -2, -1, 0], [-4, 0, -3, 4, 0, 0, -6, 0]]",d8d1
"[[0, 0, 0, 0, 6, 0, 0, 4], [0, 1, 0, 0, 0, 0, 3, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 3, 0, -1, 1, 0, 1], [0, 0, -1, 0, 0, -1, 0, -1], [-1, -1, 0, 0, 0, 0, -1, 0], [-4, 0, -3, -2, 0, 0, -6, 0]]",f2d1
"[[0, 0, 0, 0, 0, 0, 0, 4], [0, 1, 0, 0, 0, 6, 3, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 3, 0, -1, 1, 0, 1], [0, 0, -1, 0, 0, -1, 0, -1], [-1, -1, 0, 0, 0, 0, -1, 0], [-4, 0, -3, -2, 0, 0, -6, 0]]",e8f7
"[[0, 0, 0, 0, 0, 0, 0, 4], [0, 1, 0, 0, 0, 6, 3, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 3, 0, -1, 1, 0, 1], [0, 0, -1, 0, 0, -1, 0, -1], [-1, -1, 0, 0, 0, -6, -1, 0], [-4, 0, -3, -2, 0, 0, 0, 0]]",g1f2
"[[0, 0, 0, 4, 0, 0, 0, 0], [0, 1, 0, 0, 0, 6, 3, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 3, 0, -1, 1, 0, 1], [0, 0, -1, 0, 0, -1, 0, -1], [-1, -1, 0, 0, 0, -6, -1, 0], [-4, 0, -3, -2, 0, 0, 0, 0]]",h8d8
"[[0, 0, 0, 4, 0, 0, 0, 0], [0, 1, 0, 0, 0, 6, 3, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 3, 0, -1, 1, 0, 1], [0, 0, -1, 0, 0, -1, 0, -1], [-1, -1, 0, 0, 0, 0, -1, 0], [-4, 0, -3, -2, -6, 0, 0, 0]]",f2e1
"[[0, 0, 0, 4, 0, 3, 0, 0], [0, 1, 0, 0, 0, 6, 0, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 3, 0, -1, 1, 0, 1], [0, 0, -1, 0, 0, -1, 0, -1], [-1, -1, 0, 0, 0, 0, -1, 0], [-4, 0, -3, -2, -6, 0, 0, 0]]",g7f8
"[[0, 0, 0, 4, 0, 3, 0, 0], [0, 1, 0, 0, 0, 6, 0, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 3, 0, -1, 1, 0, 1], [0, -1, -1, 0, 0, -1, 0, -1], [-1, 0, 0, 0, 0, 0, -1, 0], [-4, 0, -3, -2, -6, 0, 0, 0]]",b2b3
"[[0, 0, 0, 4, 0, 3, 0, 0], [0, 1, 0, 0, 0, 6, 0, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, -1, 1, 0, 1], [0, -1, -1, 0, 0, -1, 0, -1], [-1, 0, 0, 0, 0, 0, -1, 0], [-4, 0, -3, -2, -6, 3, 0, 0]]",c4f1
"[[0, 0, 0, 4, 0, 3, 0, 0], [0, 1, 0, 0, 0, 6, 0, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, -1, -3, 0, 1], [0, -1, -1, 0, 0, -1, 0, -1], [-1, 0, 0, 0, 0, 0, -1, 0], [-4, 0, 0, -2, -6, 3, 0, 0]]",c1f4
"[[0, 0, 0, 4, 0, 3, 0, 0], [0, 1, 0, 0, 0, 6, 0, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, -1, -3, 0, 1], [0, -1, -1, 0, 0, -1, 0, -1], [-1, 0, 0, 0, 0, 0, 3, 0], [-4, 0, 0, -2, -6, 0, 0, 0]]",f1g2
"[[0, 0, 0, 4, 0, 3, 0, 0], [0, 1, 0, 0, 0, 6, 0, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, -3, 0, 0, 0], [0, 0, 0, 0, -1, 0, 0, 1], [0, -1, -1, 0, 0, -1, 0, -1], [-1, 0, 0, 0, 0, 0, 3, 0], [-4, 0, 0, -2, -6, 0, 0, 0]]",f4e5
"[[0, 0, 0, 4, 0, 3, 0, 0], [0, 1, 0, 0, 0, 6, 0, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, -3, 0, 0, 0], [0, 0, 0, 0, -1, 0, 0, 1], [0, -1, -1, 0, 0, 3, 0, -1], [-1, 0, 0, 0, 0, 0, 0, 0], [-4, 0, 0, -2, -6, 0, 0, 0]]",g2f3
"[[0, 0, 0, 4, 0, 3, 0, 0], [0, 1, 0, 0, 0, 6, 0, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, -3, 0, 0, 0], [0, 0, 0, 0, -1, 0, 0, 1], [0, -1, -1, 0, 0, 3, 0, -1], [-1, 0, 0, 0, 0, -2, 0, 0], [-4, 0, 0, 0, -6, 0, 0, 0]]",d1f2
"[[0, 0, 0, 4, 0, 3, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 6, 0, 1, 0], [0, 0, 0, 0, -3, 0, 0, 0], [0, 0, 0, 0, -1, 0, 0, 1], [0, -1, -1, 0, 0, 3, 0, -1], [-1, 0, 0, 0, 0, -2, 0, 0], [-4, 0, 0, 0, -6, 0, 0, 0]]",f7e6
"[[0, 0, 0, 4, 0, 3, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 6, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -3, -1, 0, 0, 1], [0, -1, -1, 0, 0, 3, 0, -1], [-1, 0, 0, 0, 0, -2, 0, 0], [-4, 0, 0, 0, -6, 0, 0, 0]]",e5d4
"[[0, 0, 0, 4, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 3, 6, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -3, -1, 0, 0, 1], [0, -1, -1, 0, 0, 3, 0, -1], [-1, 0, 0, 0, 0, -2, 0, 0], [-4, 0, 0, 0, -6, 0, 0, 0]]",f8d6
"[[0, 0, 0, 4, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 3, 6, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -3, -1, 0, 0, 1], [0, -1, -1, 0, 0, 3, 0, -1], [-1, 0, 0, 0, 0, -2, 0, 0], [-4, 0, 0, 0, 0, -6, 0, 0]]",e1f1
"[[0, 0, 0, 4, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 6, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -3, -1, 0, 0, 1], [0, -1, -1, 0, 0, 3, 3, -1], [-1, 0, 0, 0, 0, -2, 0, 0], [-4, 0, 0, 0, 0, -6, 0, 0]]",d6g3
"[[0, 0, 0, 4, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 6, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -3, -1, 0, 0, 1], [0, -1, -1, 0, 0, 3, 3, -1], [-1, 0, 0, 0, 0, -2, 0, 0], [-4, 0, 0, 0, 0, 0, -6, 0]]",f1g1
"[[0, 0, 0, 4, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 6, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, -3, -1, 0, 0, 1], [0, -1, -1, 0, 0, 3, 3, -1], [-1, 0, 0, 0, 0, -2, 0, 0], [-4, 0, 0, 0, 0, 0, -6, 0]]",g6g5
"[[0, 0, 0, 4, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 6, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, -3, -1, 0, 0, 1], [0, -1, -1, 0, 0, 3, 3, -1], [-1, 0, 0, 0, 0, -2, 0, 0], [0, 0, 0, 0, 0, -4, -6, 0]]",a1f1
"[[0, 0, 0, 4, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 6, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, -3, -1, 0, 0, 1], [0, -1, -1, 0, 0, 0, 3, -1], [-1, 0, 0, 0, 3, -2, 0, 0], [0, 0, 0, 0, 0, -4, -6, 0]]",f3e2
"[[0, 0, 0, 4, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 6, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, -3, -1, 0, 0, 1], [0, -1, -1, 0, 0, 0, 3, -1], [-1, 0, 0, 0, 3, -2, 0, 0], [0, 0, 0, 0, -4, 0, -6, 0]]",f1e1
"[[0, 0, 0, 4, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 6, 0, 0, 0], [0, 3, 0, 0, 0, 0, 1, 0], [0, 0, 0, -3, -1, 0, 0, 1], [0, -1, -1, 0, 0, 0, 3, -1], [-1, 0, 0, 0, 0, -2, 0, 0], [0, 0, 0, 0, -4, 0, -6, 0]]",e2b5
"[[0, 0, 0, 4, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 6, 0, 0, 0], [0, 3, 0, 0, 0, 0, 1, 0], [0, 0, 0, -3, -1, 0, -2, 1], [0, -1, -1, 0, 0, 0, 3, -1], [-1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, -4, 0, -6, 0]]",f2g4
"[[0, 0, 0, 4, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 6, 0, 0, 0], [0, 3, 0, 0, 0, 0, 1, 0], [0, 0, 0, -3, -1, 0, -2, 1], [0, -1, -1, 0, 0, 0, 0, -1], [-1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 3, 0, -6, 0]]",g3e1
"[[4, 2, 3, 5, 6, 3, 2, 4], [1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [-1, -1, -1, 0, -1, -1, -1, -1], [-4, -2, -3, -5, -6, -3, -2, -4]]",d2d4
"[[4, 2, 3, 5, 6, 3, 0, 4], [1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [-1, -1, -1, 0, -1, -1, -1, -1], [-4, -2, -3, -5, -6, -3, -2, -4]]",g8f6
"[[4, 2, 3, 5, 6, 3, 0, 4], [1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 0, 0, 0, -3, 0], [0, 0, 0, -1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [-1, -1, -1, 0, -1, -1, -1, -1], [-4, -2, 0, -5, -6, -3, -2, -4]]",c1g5
"[[4, 2, 3, 5, 6, 3, 0, 4], [1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, -3, 0], [0, 0, 0, -1, 2, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [-1, -1, -1, 0, -1, -1, -1, -1], [-4, -2, 0, -5, -6, -3, -2, -4]]",f6e4
"[[4, 2, 3, 5, 6, 3, 0, 4], [1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, 2, -3, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [-1, -1, -1, 0, -1, -1, -1, -1], [-4, -2, 0, -5, -6, -3, -2, -4]]",g5f4
